timestamp,measured_distance_mm,measured_distance_without_drift_mm,true_distance_mm,drift_ppm,FP_power,RX_power
2025-07-04T14:53:45.589208,1453,1071,1440,-4242,-8711,-8092
2025-07-04T14:53:45.595437,1713,1418,1710,-3277,-8675,-7995
2025-07-04T14:53:45.783394,801,614,820,-2082,-8056,-8018
2025-07-04T14:53:45.789270,1449,1076,1440,-4144,-8717,-8092
2025-07-04T14:53:45.795503,1712,1418,1710,-3261,-8704,-7974
2025-07-04T14:53:45.983135,792,605,820,-2085,-8120,-8092
2025-07-04T14:53:45.989335,1439,1067,1440,-4142,-8723,-8092
2025-07-04T14:53:45.995499,1736,1432,1710,-3369,-8836,-8120
2025-07-04T14:53:46.183166,792,616,820,-1958,-8088,-8034
2025-07-04T14:53:46.189323,1450,1083,1440,-4081,-8629,-7935
2025-07-04T14:53:46.195495,1733,1444,1710,-3215,-8727,-7974
2025-07-04T14:53:46.383320,781,590,820,-2119,-8087,-8034
2025-07-04T14:53:46.389384,1526,1151,1440,-4172,-8657,-7935
2025-07-04T14:53:46.396257,1705,1418,1710,-3188,-8814,-7974
2025-07-04T14:53:46.583303,825,644,820,-2004,-8375,-8342
2025-07-04T14:53:46.589348,1484,1106,1440,-4202,-8767,-8092
2025-07-04T14:53:46.595549,1711,1411,1710,-3330,-8825,-8217
2025-07-04T14:53:46.783241,828,642,820,-2071,-8360,-8342
2025-07-04T14:53:46.789485,1493,1113,1440,-4220,-8687,-7935
2025-07-04T14:53:46.795600,1715,1423,1710,-3245,-8789,-7995
2025-07-04T14:53:46.983401,782,605,820,-1969,-8093,-8041
2025-07-04T14:53:46.989491,1482,1099,1440,-4248,-8607,-7935
2025-07-04T14:53:46.995619,1708,1425,1710,-3145,-8675,-7974
2025-07-04T14:53:47.183410,805,614,820,-2121,-8071,-8018
2025-07-04T14:53:47.189505,1439,1067,1440,-4137,-8736,-8092
2025-07-04T14:53:47.195661,1713,1428,1710,-3173,-8675,-7995
2025-07-04T14:53:47.383407,869,689,820,-2005,-8468,-8451
2025-07-04T14:53:47.389551,1463,1099,1440,-4038,-8720,-8092
2025-07-04T14:53:47.395738,1728,1437,1710,-3238,-8766,-8066
2025-07-04T14:53:47.583494,789,595,820,-2154,-8345,-8342
2025-07-04T14:53:47.589581,1475,1095,1440,-4222,-8590,-7954
2025-07-04T14:53:47.595695,1696,1416,1710,-3109,-8741,-7974
2025-07-04T14:53:47.783436,805,607,820,-2207,-8519,-8518
2025-07-04T14:53:47.789644,1530,1149,1440,-4239,-8701,-8066
2025-07-04T14:53:47.795787,1706,1418,1710,-3201,-8716,-7995
2025-07-04T14:53:47.983478,798,614,820,-2041,-8537,-8518
2025-07-04T14:53:47.989608,1442,1064,1440,-4202,-8726,-8092
2025-07-04T14:53:47.995780,1755,1472,1710,-3146,-8849,-8018
2025-07-04T14:53:48.183606,758,576,820,-2016,-8115,-8057
2025-07-04T14:53:48.189721,1483,1102,1440,-4242,-8721,-8092
2025-07-04T14:53:48.195888,1679,1386,1710,-3265,-8797,-8109
2025-07-04T14:53:48.383599,863,670,820,-2142,-8485,-8468
2025-07-04T14:53:48.389699,1443,1062,1440,-4237,-8584,-7974
2025-07-04T14:53:48.395853,1727,1432,1710,-3275,-8828,-8217
2025-07-04T14:53:48.583578,782,598,820,-2046,-8345,-8296
2025-07-04T14:53:48.589725,1492,1116,1440,-4183,-8732,-8120
2025-07-04T14:53:48.595944,1704,1421,1710,-3149,-8879,-8255
2025-07-04T14:53:48.783731,849,656,820,-2148,-8561,-8518
2025-07-04T14:53:48.789827,1506,1135,1440,-4127,-8679,-7954
2025-07-04T14:53:48.795888,1725,1444,1710,-3126,-8979,-8150
2025-07-04T14:53:48.983705,784,595,820,-2102,-8359,-8342
2025-07-04T14:53:48.989834,1414,1045,1440,-4096,-8702,-7954
2025-07-04T14:53:48.995954,1702,1423,1710,-3104,-8782,-7995
2025-07-04T14:53:49.183758,778,590,820,-2087,-8360,-8342
2025-07-04T14:53:49.189824,1472,1099,1440,-4138,-8561,-7954
2025-07-04T14:53:49.195989,1712,1407,1710,-3398,-8791,-8120
2025-07-04T14:53:49.383759,810,628,820,-2021,-8527,-8518
2025-07-04T14:53:49.389885,1499,1125,1440,-4152,-8676,-7954
2025-07-04T14:53:49.396035,1727,1435,1710,-3250,-8686,-8066
2025-07-04T14:53:49.583793,752,581,820,-1899,-8090,-8041
2025-07-04T14:53:49.589928,1462,1090,1440,-4132,-8610,-7974
2025-07-04T14:53:49.596045,1697,1414,1710,-3153,-8835,-8217
2025-07-04T14:53:49.783826,842,666,820,-1958,-8547,-8518
2025-07-04T14:53:49.789979,1483,1106,1440,-4191,-8662,-7954
2025-07-04T14:53:49.796129,1722,1435,1710,-3194,-8778,-8296
2025-07-04T14:53:49.983959,771,588,820,-2036,-8314,-8296
2025-07-04T14:53:49.990085,1469,1088,1440,-4242,-8585,-7974
2025-07-04T14:53:49.996269,1712,1425,1710,-3189,-8685,-7995
2025-07-04T14:53:50.183966,806,614,820,-2131,-8342,-8342
2025-07-04T14:53:50.190015,1485,1111,1440,-4157,-9005,-8342
2025-07-04T14:53:50.196204,1750,1463,1710,-3188,-8658,-7974
2025-07-04T14:53:50.383943,810,619,820,-2122,-8495,-8451
2025-07-04T14:53:50.390054,1460,1090,1440,-4109,-8701,-8066
2025-07-04T14:53:50.396243,1703,1407,1710,-3298,-8839,-8137
2025-07-04T14:53:50.584013,807,619,820,-2095,-8505,-8518
2025-07-04T14:53:50.590116,1489,1128,1440,-4021,-8721,-8092
2025-07-04T14:53:50.596302,1735,1444,1710,-3238,-8656,-7974
2025-07-04T14:53:50.784174,814,637,820,-1965,-8416,-8393
2025-07-04T14:53:50.790195,1463,1092,1440,-4123,-8631,-7935
2025-07-04T14:53:50.796337,1757,1468,1710,-3218,-8735,-7974
2025-07-04T14:53:50.984013,827,644,820,-2031,-8126,-8092
2025-07-04T14:53:50.990235,1521,1137,1440,-4269,-8772,-8092
2025-07-04T14:53:50.996334,1725,1444,1710,-3122,-8686,-7974
2025-07-04T14:53:51.184071,817,623,820,-2156,-8538,-8518
2025-07-04T14:53:51.190212,1481,1092,1440,-4320,-8807,-8092
2025-07-04T14:53:51.196425,1731,1442,1710,-3210,-8780,-7974
2025-07-04T14:53:51.384095,758,574,820,-2039,-8178,-8120
2025-07-04T14:53:51.390259,1456,1081,1440,-4174,-8752,-8066
2025-07-04T14:53:51.396448,1716,1425,1710,-3228,-8801,-8120
2025-07-04T14:53:51.584143,834,654,820,-2008,-8349,-8342
2025-07-04T14:53:51.590305,1498,1123,1440,-4176,-8713,-8066
2025-07-04T14:53:51.596483,1709,1421,1710,-3200,-8789,-7995
2025-07-04T14:53:51.784256,819,630,820,-2091,-8467,-8451
2025-07-04T14:53:51.790405,1432,1057,1440,-4163,-8718,-8066
2025-07-04T14:53:51.796534,1749,1468,1710,-3126,-8651,-7974
2025-07-04T14:53:51.984225,746,569,820,-1962,-8122,-8066
2025-07-04T14:53:51.990444,1483,1099,1440,-4264,-8741,-8066
2025-07-04T14:53:51.996571,1712,1418,1710,-3263,-8709,-7995
2025-07-04T14:53:52.184258,793,602,820,-2117,-8328,-8296
2025-07-04T14:53:52.190463,1429,1055,1440,-4163,-8630,-7974
2025-07-04T14:53:52.196544,1753,1470,1710,-3152,-8732,-7974
2025-07-04T14:53:52.384306,834,649,820,-2060,-8351,-8296
2025-07-04T14:53:52.390510,1443,1076,1440,-4084,-8990,-8342
2025-07-04T14:53:52.396623,1713,1437,1710,-3070,-8768,-7995
2025-07-04T14:53:52.584349,790,605,820,-2062,-8153,-8120
2025-07-04T14:53:52.590555,1489,1109,1440,-4222,-8733,-8066
2025-07-04T14:53:52.596625,1711,1421,1710,-3222,-8799,-7995
2025-07-04T14:53:52.784345,763,574,820,-2104,-8144,-8034
2025-07-04T14:53:52.790522,1439,1067,1440,-4140,-8805,-8092
2025-07-04T14:53:52.796652,1728,1442,1710,-3182,-8819,-8120
2025-07-04T14:53:52.984458,863,673,820,-2113,-8511,-8518
2025-07-04T14:53:52.990567,1477,1099,1440,-4203,-8739,-8120
2025-07-04T14:53:52.996686,1716,1423,1710,-3258,-8725,-7970
2025-07-04T14:53:53.184466,757,576,820,-2012,-8154,-8066
2025-07-04T14:53:53.190622,1444,1067,1440,-4199,-8600,-7974
2025-07-04T14:53:53.196766,1714,1432,1710,-3132,-8660,-7974
2025-07-04T14:53:53.384482,838,656,820,-2021,-8509,-8518
2025-07-04T14:53:53.390645,1492,1118,1440,-4157,-8743,-8092
2025-07-04T14:53:53.396790,1712,1423,1710,-3213,-8684,-7995
2025-07-04T14:53:53.584540,757,572,820,-2056,-8141,-8066
2025-07-04T14:53:53.590677,1439,1057,1440,-4241,-8735,-8066
2025-07-04T14:53:53.596789,1740,1449,1710,-3236,-8670,-7995
2025-07-04T14:53:53.784577,735,551,820,-2047,-8097,-8066
2025-07-04T14:53:53.790703,1504,1130,1440,-4154,-8562,-7951
2025-07-04T14:53:53.796868,1712,1430,1710,-3137,-8668,-7974
2025-07-04T14:53:53.984584,773,600,820,-1924,-8332,-8296
2025-07-04T14:53:53.990694,1462,1083,1440,-4211,-8782,-8092
2025-07-04T14:53:53.996879,1708,1425,1710,-3145,-8831,-8255
2025-07-04T14:53:54.184628,745,560,820,-2059,-8051,-8018
2025-07-04T14:53:54.190777,1470,1090,1440,-4226,-8594,-7974
2025-07-04T14:53:54.197010,1719,1425,1710,-3264,-8678,-7974
2025-07-04T14:53:54.384651,793,600,820,-2142,-8097,-8041
2025-07-04T14:53:54.390774,1469,1095,1440,-4159,-8740,-8092
2025-07-04T14:53:54.396941,1743,1449,1710,-3267,-8670,-7970
2025-07-04T14:53:54.584715,795,602,820,-2146,-8064,-8012
2025-07-04T14:53:54.590903,1428,1055,1440,-4146,-8698,-8092
2025-07-04T14:53:54.597040,1706,1418,1710,-3198,-8675,-8066
2025-07-04T14:53:54.784756,785,598,820,-2084,-8085,-8041
2025-07-04T14:53:54.790887,1446,1071,1440,-4162,-8744,-8082
2025-07-04T14:53:54.797140,1729,1444,1710,-3167,-8721,-8018
2025-07-04T14:53:54.984840,813,630,820,-2029,-8118,-8092
2025-07-04T14:53:54.990913,1475,1111,1440,-4049,-8593,-7954
2025-07-04T14:53:54.997094,1701,1416,1710,-3171,-8682,-7974
2025-07-04T14:53:55.184835,841,651,820,-2109,-8403,-8358
2025-07-04T14:53:55.190937,1463,1081,1440,-4253,-8742,-8092
2025-07-04T14:53:55.197087,1742,1446,1710,-3286,-8688,-7995
2025-07-04T14:53:55.384847,800,614,820,-2063,-8095,-8066
2025-07-04T14:53:55.390995,1445,1064,1440,-4233,-8660,-7974
2025-07-04T14:53:55.397156,1704,1414,1710,-3224,-8694,-7974
2025-07-04T14:53:55.584871,770,588,820,-2023,-8534,-8518
2025-07-04T14:53:55.591070,1471,1102,1440,-4101,-9050,-8451
2025-07-04T14:53:55.597178,1726,1435,1710,-3237,-8649,-7974
2025-07-04T14:53:55.784979,795,609,820,-2064,-8512,-8518
2025-07-04T14:53:55.791088,1453,1074,1440,-4219,-8724,-8092
2025-07-04T14:53:55.797206,1734,1454,1710,-3122,-8669,-7995
2025-07-04T14:53:55.984968,779,605,820,-1941,-8309,-8296
2025-07-04T14:53:55.991140,1482,1111,1440,-4127,-9045,-8451
2025-07-04T14:53:55.997349,1716,1428,1710,-3200,-8745,-7995
2025-07-04T14:53:56.185023,758,565,820,-2152,-8130,-8092
2025-07-04T14:53:56.191169,1440,1067,1440,-4153,-8793,-8092
2025-07-04T14:53:56.197268,1716,1428,1710,-3204,-8820,-8150
2025-07-04T14:53:56.385056,843,654,820,-2105,-8517,-8518
2025-07-04T14:53:56.391292,1457,1069,1440,-4319,-8598,-7974
2025-07-04T14:53:56.397408,1705,1411,1710,-3263,-8935,-8150
2025-07-04T14:53:56.585088,858,677,820,-2011,-8356,-8342
2025-07-04T14:53:56.591202,1532,1151,1440,-4231,-9080,-8451
2025-07-04T14:53:56.597383,1711,1411,1710,-3326,-8783,-8150
2025-07-04T14:53:56.785165,823,633,820,-2118,-8475,-8451
2025-07-04T14:53:56.791210,1496,1118,1440,-4196,-8720,-8066
2025-07-04T14:53:56.797385,1707,1416,1710,-3235,-8820,-8150
2025-07-04T14:53:56.985146,838,656,820,-2021,-8317,-8296
2025-07-04T14:53:56.991312,1481,1099,1440,-4240,-8743,-8092
2025-07-04T14:53:56.997438,1737,1451,1710,-3179,-8659,-7974
2025-07-04T14:53:57.185139,857,661,820,-2181,-8483,-8451
2025-07-04T14:53:57.191349,1435,1060,1440,-4175,-8739,-8066
2025-07-04T14:53:57.197445,1718,1425,1710,-3252,-8663,-7995
2025-07-04T14:53:57.385242,785,595,820,-2114,-8532,-8518
2025-07-04T14:53:57.391407,1441,1069,1440,-4138,-8754,-8066
2025-07-04T14:53:57.397606,1730,1439,1710,-3234,-8661,-7995
2025-07-04T14:53:57.585230,751,572,820,-1995,-8110,-8034
2025-07-04T14:53:57.591427,1449,1078,1440,-4126,-8712,-8092
2025-07-04T14:53:57.597633,1713,1425,1710,-3197,-8820,-8120
2025-07-04T14:53:57.785285,789,605,820,-2054,-8156,-8120
2025-07-04T14:53:57.791460,1420,1050,1440,-4116,-8737,-8066
2025-07-04T14:53:57.797594,1710,1425,1710,-3161,-8730,-7995
2025-07-04T14:53:57.985508,863,675,820,-2086,-8508,-8468
2025-07-04T14:53:57.991506,1454,1095,1440,-3991,-9084,-8468
2025-07-04T14:53:57.997613,1715,1423,1710,-3242,-8728,-7995
2025-07-04T14:53:58.185400,789,605,820,-2050,-8350,-8313
2025-07-04T14:53:58.191604,1479,1099,1440,-4225,-8723,-8057
2025-07-04T14:53:58.197809,1722,1432,1710,-3224,-8673,-8018
2025-07-04T14:53:58.385397,854,668,820,-2071,-8588,-8518
2025-07-04T14:53:58.391579,1460,1083,1440,-4196,-8699,-8066
2025-07-04T14:53:58.397715,1724,1435,1710,-3211,-8672,-7995
2025-07-04T14:53:58.585480,739,560,820,-1988,-8143,-8109
2025-07-04T14:53:58.591740,1432,1060,1440,-4135,-8766,-8066
2025-07-04T14:53:58.597845,1699,1423,1710,-3073,-8657,-7990
2025-07-04T14:53:58.785433,801,607,820,-2162,-8539,-8518
2025-07-04T14:53:58.791546,1505,1125,1440,-4226,-8614,-7954
2025-07-04T14:53:58.797775,1695,1416,1710,-3098,-8806,-8255
2025-07-04T14:53:58.985515,815,637,820,-1978,-8433,-8410
2025-07-04T14:53:58.991650,1503,1130,1440,-4152,-8989,-8342
2025-07-04T14:53:58.997839,1724,1439,1710,-3160,-8823,-8120
2025-07-04T14:53:59.185668,889,696,820,-2144,-8553,-8518
2025-07-04T14:53:59.191829,1505,1128,1440,-4200,-8711,-8092
2025-07-04T14:53:59.197986,1727,1442,1710,-3171,-8682,-7995
2025-07-04T14:53:59.385722,785,605,820,-2009,-8144,-8120
2025-07-04T14:53:59.391765,1472,1106,1440,-4065,-8959,-8342
2025-07-04T14:53:59.397922,1691,1411,1710,-3112,-8825,-8255
2025-07-04T14:53:59.585809,827,644,820,-2024,-8495,-8451
2025-07-04T14:53:59.591813,1532,1153,1440,-4213,-9090,-8451
2025-07-04T14:53:59.598006,1715,1430,1710,-3168,-8651,-7995
2025-07-04T14:53:59.785741,785,602,820,-2035,-8377,-8342
2025-07-04T14:53:59.791849,1449,1071,1440,-4203,-8742,-8092
2025-07-04T14:53:59.798054,1708,1423,1710,-3163,-8702,-7995
2025-07-04T14:53:59.985741,802,616,820,-2061,-8554,-8518
2025-07-04T14:53:59.991798,1417,1045,1440,-4135,-8692,-8092
2025-07-04T14:53:59.997920,1742,1451,1710,-3236,-8660,-8041
2025-07-04T14:54:00.185809,741,565,820,-1956,-8202,-8120
2025-07-04T14:54:00.191835,1476,1092,1440,-4266,-8568,-7954
2025-07-04T14:54:00.198006,1732,1437,1710,-3274,-8641,-8018
2025-07-04T14:54:00.385789,746,567,820,-1995,-8054,-7995
2025-07-04T14:54:00.392023,1497,1123,1440,-4156,-8733,-8092
2025-07-04T14:54:00.398070,1729,1439,1710,-3219,-8719,-8018
2025-07-04T14:54:00.585787,848,656,820,-2132,-8382,-8342
2025-07-04T14:54:00.592006,1479,1109,1440,-4119,-8640,-7954
2025-07-04T14:54:00.598148,1702,1418,1710,-3157,-9174,-8597
2025-07-04T14:54:00.785880,791,609,820,-2025,-8372,-8342
2025-07-04T14:54:00.792026,1479,1104,1440,-4167,-8620,-7954
2025-07-04T14:54:00.798126,1709,1428,1710,-3128,-8620,-7974
2025-07-04T14:54:00.985882,832,642,820,-2114,-8567,-8518
2025-07-04T14:54:00.992031,1448,1083,1440,-4060,-9072,-8468
2025-07-04T14:54:00.998129,1675,1390,1710,-3168,-8769,-8150
2025-07-04T14:54:01.185884,856,675,820,-2008,-8506,-8518
2025-07-04T14:54:01.192000,1478,1088,1440,-4343,-8733,-8057
2025-07-04T14:54:01.198149,1678,1400,1710,-3091,-8792,-8255
2025-07-04T14:54:01.386040,783,607,820,-1953,-8131,-8092
2025-07-04T14:54:01.392119,1485,1097,1440,-4315,-9043,-8451
2025-07-04T14:54:01.398232,1720,1423,1710,-3300,-8637,-7995
2025-07-04T14:54:01.585961,745,558,820,-2084,-8108,-8018
2025-07-04T14:54:01.592112,1482,1109,1440,-4151,-8716,-8092
2025-07-04T14:54:01.598272,1696,1411,1710,-3161,-8695,-7995
2025-07-04T14:54:01.785980,864,670,820,-2158,-8509,-8468
2025-07-04T14:54:01.792163,1449,1071,1440,-4203,-8728,-8092
2025-07-04T14:54:01.798317,1706,1425,1710,-3122,-8952,-8137
2025-07-04T14:54:01.986018,804,609,820,-2160,-8504,-8451
2025-07-04T14:54:01.992228,1483,1109,1440,-4160,-8704,-8092
2025-07-04T14:54:01.998380,1701,1428,1710,-3036,-8667,-8018
2025-07-04T14:54:02.186077,743,565,820,-1978,-8134,-8018
2025-07-04T14:54:02.192324,1491,1118,1440,-4145,-8713,-8066
2025-07-04T14:54:02.198415,1731,1449,1710,-3135,-8726,-7974
2025-07-04T14:54:02.386086,781,600,820,-2013,-8128,-8066
2025-07-04T14:54:02.392249,1515,1135,1440,-4234,-8701,-8092
2025-07-04T14:54:02.398381,1723,1442,1710,-3123,-8691,-7995
2025-07-04T14:54:02.586142,859,666,820,-2148,-8517,-8518
2025-07-04T14:54:02.592384,1484,1106,1440,-4202,-8749,-8066
2025-07-04T14:54:02.598530,1685,1400,1710,-3177,-8833,-8120
2025-07-04T14:54:02.786212,805,628,820,-1965,-8342,-8296
2025-07-04T14:54:02.792410,1458,1083,1440,-4169,-8760,-8092
2025-07-04T14:54:02.798533,1712,1423,1710,-3217,-8829,-8120
2025-07-04T14:54:02.986243,787,600,820,-2078,-8530,-8518
2025-07-04T14:54:02.992339,1447,1071,1440,-4174,-8740,-8041
2025-07-04T14:54:02.998578,1711,1423,1710,-3196,-8679,-7995
2025-07-04T14:54:03.186233,780,593,820,-2086,-8140,-8057
2025-07-04T14:54:03.192376,1466,1081,1440,-4289,-9072,-8342
2025-07-04T14:54:03.198542,1721,1435,1710,-3185,-8765,-7995
2025-07-04T14:54:03.386251,797,595,820,-2241,-8112,-8082
2025-07-04T14:54:03.392510,1502,1125,1440,-4187,-8685,-8066
2025-07-04T14:54:03.398758,1721,1432,1710,-3203,-8816,-8150
2025-07-04T14:54:03.586314,789,602,820,-2082,-8334,-8296
2025-07-04T14:54:03.592507,1514,1132,1440,-4239,-8727,-8092
2025-07-04T14:54:03.598678,1729,1444,1710,-3164,-8688,-8041
2025-07-04T14:54:03.786461,770,593,820,-1974,-8106,-8041
2025-07-04T14:54:03.792547,1442,1067,1440,-4170,-8809,-8018
2025-07-04T14:54:03.798763,1724,1437,1710,-3193,-8731,-7974
2025-07-04T14:54:03.986428,799,609,820,-2105,-8320,-8296
2025-07-04T14:54:03.992567,1436,1064,1440,-4135,-9143,-8393
2025-07-04T14:54:03.998740,1687,1407,1710,-3117,-8827,-8150
2025-07-04T14:54:04.186434,781,583,820,-2199,-8078,-8041
2025-07-04T14:54:04.192655,1424,1041,1440,-4262,-9137,-8393
2025-07-04T14:54:04.198767,1744,1449,1710,-3283,-8854,-8150
2025-07-04T14:54:04.386567,756,567,820,-2097,-8143,-8041
2025-07-04T14:54:04.392660,1501,1123,1440,-4202,-8814,-8066
2025-07-04T14:54:04.398784,1675,1383,1710,-3247,-8864,-8120
2025-07-04T14:54:04.586635,755,569,820,-2068,-8132,-8092
2025-07-04T14:54:04.592681,1589,1207,1440,-4245,-8779,-8066
2025-07-04T14:54:04.598921,1722,1425,1710,-3301,-8722,-7974
2025-07-04T14:54:04.786842,804,612,820,-2143,-8119,-8092
2025-07-04T14:54:04.792757,1477,1099,1440,-4203,-9158,-8271
2025-07-04T14:54:04.798844,1730,1430,1710,-3330,-8937,-8150
2025-07-04T14:54:04.986603,794,612,820,-2028,-8524,-8451
2025-07-04T14:54:04.992767,1472,1095,1440,-4193,-8808,-8041
2025-07-04T14:54:04.998869,1718,1425,1710,-3256,-8701,-7995
2025-07-04T14:54:05.186560,810,623,820,-2071,-8158,-8120
2025-07-04T14:54:05.192760,1443,1064,1440,-4213,-8828,-8066
2025-07-04T14:54:05.198910,1747,1456,1710,-3233,-8737,-7974
2025-07-04T14:54:05.386664,790,609,820,-2006,-8324,-8296
2025-07-04T14:54:05.392838,1432,1064,1440,-4086,-9134,-8296
2025-07-04T14:54:05.398913,1679,1400,1710,-3109,-8799,-8150
2025-07-04T14:54:05.586707,771,581,820,-2110,-8136,-8041
2025-07-04T14:54:05.592817,1459,1071,1440,-4305,-8847,-7974
2025-07-04T14:54:05.599004,1732,1444,1710,-3204,-8773,-7995
2025-07-04T14:54:05.786680,797,607,820,-2114,-8380,-8342
2025-07-04T14:54:05.792855,1468,1095,1440,-4150,-9032,-8182
2025-07-04T14:54:05.799007,1693,1411,1710,-3127,-8846,-8150
2025-07-04T14:54:05.986767,774,586,820,-2093,-8103,-8041
2025-07-04T14:54:05.992888,1427,1050,1440,-4192,-9062,-8217
2025-07-04T14:54:05.999043,1735,1449,1710,-3177,-8696,-7995
2025-07-04T14:54:06.186817,842,656,820,-2066,-8508,-8518
2025-07-04T14:54:06.192927,1460,1085,1440,-4166,-9110,-8313
2025-07-04T14:54:06.199080,1703,1421,1710,-3140,-8727,-7995
2025-07-04T14:54:06.386844,855,668,820,-2082,-8480,-8468
2025-07-04T14:54:06.392945,1456,1078,1440,-4199,-9163,-8271
2025-07-04T14:54:06.399080,1730,1446,1710,-3157,-8677,-7995
2025-07-04T14:54:06.586834,793,598,820,-2169,-8543,-8518
2025-07-04T14:54:06.592948,1498,1116,1440,-4249,-9150,-8233
2025-07-04T14:54:06.599148,1735,1439,1710,-3289,-8674,-7970
2025-07-04T14:54:06.786908,779,600,820,-1993,-8102,-8066
2025-07-04T14:54:06.793137,1473,1104,1440,-4098,-9044,-8255
2025-07-04T14:54:06.799230,1710,1423,1710,-3189,-8747,-8018
2025-07-04T14:54:06.986941,769,588,820,-2008,-8198,-8109
2025-07-04T14:54:06.993071,1475,1099,1440,-4171,-8871,-8041
2025-07-04T14:54:06.999274,1712,1428,1710,-3165,-8815,-8150
2025-07-04T14:54:07.186952,849,654,820,-2172,-8355,-8358
2025-07-04T14:54:07.193143,1446,1069,1440,-4191,-9033,-8217
2025-07-04T14:54:07.199447,1731,1446,1710,-3166,-8748,-7995
2025-07-04T14:54:07.387098,770,579,820,-2125,-8188,-8092
2025-07-04T14:54:07.393204,1501,1113,1440,-4311,-9117,-8255
2025-07-04T14:54:07.399350,1726,1439,1710,-3180,-8729,-8041
2025-07-04T14:54:07.587090,746,574,820,-1906,-8129,-8092
2025-07-04T14:54:07.593338,1412,1034,1440,-4205,-9084,-8217
2025-07-04T14:54:07.599349,1735,1451,1710,-3151,-8727,-7995
2025-07-04T14:54:07.787153,886,691,820,-2166,-8502,-8451
2025-07-04T14:54:07.793274,1441,1064,1440,-4194,-9038,-8296
2025-07-04T14:54:07.799383,1714,1428,1710,-3177,-8893,-8120
2025-07-04T14:54:07.987215,782,600,820,-2027,-8383,-8342
2025-07-04T14:54:07.993330,1448,1071,1440,-4193,-8627,-7995
2025-07-04T14:54:07.999529,1705,1414,1710,-3241,-8757,-7995
2025-07-04T14:54:08.187182,838,651,820,-2071,-8546,-8468
2025-07-04T14:54:08.193314,1490,1104,1440,-4294,-8490,-7995
2025-07-04T14:54:08.199443,1723,1432,1710,-3234,-8793,-8150
2025-07-04T14:54:08.387173,791,609,820,-2015,-8503,-8468
2025-07-04T14:54:08.393356,1478,1109,1440,-4103,-8565,-8012
2025-07-04T14:54:08.399506,1727,1437,1710,-3223,-8661,-7974
2025-07-04T14:54:08.587239,833,656,820,-1969,-8153,-8120
2025-07-04T14:54:08.593395,1489,1113,1440,-4171,-8449,-7995
2025-07-04T14:54:08.599499,1708,1421,1710,-3193,-8793,-8018
2025-07-04T14:54:08.787335,762,560,820,-2243,-8146,-8041
2025-07-04T14:54:08.793481,1546,1165,1440,-4239,-8637,-8182
2025-07-04T14:54:08.799577,1712,1421,1710,-3235,-8645,-7974
2025-07-04T14:54:08.987317,844,670,820,-1936,-8518,-8518
2025-07-04T14:54:08.993432,1479,1095,1440,-4268,-8549,-8018
2025-07-04T14:54:08.999590,1707,1409,1710,-3314,-8780,-8150
2025-07-04T14:54:09.187414,754,581,820,-1925,-8134,-8066
2025-07-04T14:54:09.193501,1527,1158,1440,-4106,-8570,-7974
2025-07-04T14:54:09.199645,1733,1444,1710,-3208,-8727,-7995
2025-07-04T14:54:09.387390,814,626,820,-2095,-8479,-8468
2025-07-04T14:54:09.393544,1452,1081,1440,-4127,-8610,-7954
2025-07-04T14:54:09.399646,1733,1446,1710,-3184,-8780,-8018
2025-07-04T14:54:09.587408,778,595,820,-2035,-8319,-8296
2025-07-04T14:54:09.593604,1533,1156,1440,-4191,-8695,-7974
2025-07-04T14:54:09.599873,1726,1435,1710,-3242,-8807,-8120
2025-07-04T14:54:09.787437,770,588,820,-2025,-8471,-8451
2025-07-04T14:54:09.793625,1448,1083,1440,-4059,-9156,-8342
2025-07-04T14:54:09.799772,1716,1428,1710,-3207,-8828,-8120
2025-07-04T14:54:09.987453,787,590,820,-2183,-8360,-8342
2025-07-04T14:54:09.993632,1465,1088,1440,-4190,-9161,-8342
2025-07-04T14:54:09.999841,1733,1446,1710,-3180,-8879,-8018
2025-07-04T14:54:10.187524,859,661,820,-2204,-8489,-8451
2025-07-04T14:54:10.193714,1499,1123,1440,-4177,-8763,-8041
2025-07-04T14:54:10.199920,1708,1425,1710,-3142,-8789,-7995
2025-07-04T14:54:10.387521,752,574,820,-1981,-8112,-8018
2025-07-04T14:54:10.393731,1447,1064,1440,-4254,-8844,-8018
2025-07-04T14:54:10.399875,1690,1402,1710,-3202,-8783,-7995
2025-07-04T14:54:10.587600,752,565,820,-2083,-8078,-8018
2025-07-04T14:54:10.593754,1459,1078,1440,-4233,-8769,-8041
2025-07-04T14:54:10.599909,1698,1395,1710,-3374,-8860,-8109
2025-07-04T14:54:10.787633,801,626,820,-1944,-8324,-8296
2025-07-04T14:54:10.793815,1439,1074,1440,-4057,-8795,-8012
2025-07-04T14:54:10.799946,1714,1425,1710,-3212,-8696,-7974
2025-07-04T14:54:10.987685,757,572,820,-2058,-8166,-8120
2025-07-04T14:54:10.993787,1523,1153,1440,-4113,-8812,-8041
2025-07-04T14:54:10.999951,1706,1418,1710,-3201,-8698,-7974
2025-07-04T14:54:11.187680,756,579,820,-1972,-8140,-8066
2025-07-04T14:54:11.193831,1494,1125,1440,-4105,-9075,-8451
2025-07-04T14:54:11.200007,1694,1402,1710,-3250,-8777,-7995
2025-07-04T14:54:11.387729,841,651,820,-2110,-8414,-8358
